term,business,entertainment,politics,df,idf,TFIDF_business,TFIDF_entertainment,TFIDF_politics
hedg,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
flotat,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
cadillac,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
apac,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
refineri,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
fullyear,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
peso,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
inflationari,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
suitor,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
clearstream,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
deriv,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
ead,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
breweri,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
kfb,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
bombardi,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
boston,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
woe,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
nortel,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
emi,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
kirchner,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
lula,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
peugeot,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
automot,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
metlif,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
tube,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
bangladesh,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
kraft,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
fragil,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
buyout,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
remitt,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
yili,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
fargo,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
sina,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
garment,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
kronor,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
aol,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
khatami,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
theft,0,0,8,1,0.47712125471966244,0.0,0.0,3.8169700377572995
libya,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
bailout,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
krivorizhst,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
merck,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
altria,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
arbitr,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
wane,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
parisbas,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
remedi,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
lenovo,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
kingfish,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
holcim,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
longdist,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
turkmenistan,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
gammel,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
lacroix,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
lossmak,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
rossignol,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
hsbc,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
globalis,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
atr,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
aurora,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
chile,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
petrochem,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
extern,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
cubic,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
renationalis,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
marchionn,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
maserati,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
pinochet,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
crop,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
baht,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
niesr,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
valuat,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
rupiah,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
dairi,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
winemak,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
fao,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
wpp,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
adb,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
umbro,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
botin,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
santand,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
pank,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
kse,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
deloitt,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
jarvi,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
alitalia,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
gw,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
timewarn,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
novarti,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
lesotho,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
hadi,0,0,7,1,0.47712125471966244,0.0,0.0,3.339848783037637
conglomer,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
exce,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
mclennan,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
defraud,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
volkswagen,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
rateset,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
fourthquart,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
ing,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
ap,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
doubledigit,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
gazpromneft,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
mw,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
mervyn,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
takenaka,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
fault,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
reddi,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
prozac,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
likeforlik,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
usbas,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
chrysler,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
breakneck,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
lawmak,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
liff,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
carlsberg,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
sn,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
lr,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
suez,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
fastgrow,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
falic,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
inse,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
leas,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
suiss,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
lessen,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
chernin,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
microsoft,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
tech,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
shanghai,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
longbridg,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
eighteen,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
interbrew,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
brc,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
buyback,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
magnitud,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
donaldson,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
sarbanesoxley,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
bafin,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
faulti,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
db,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
atticu,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
gaymard,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
slaveri,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
camu,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
vantag,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
krispi,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
kreme,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
wimpey,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
wireless,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
baggag,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
bba,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
liberian,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
varig,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
saic,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
osi,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
crossov,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
registri,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
wipro,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
pharma,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
amr,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
plasma,0,0,6,1,0.47712125471966244,0.0,0.0,2.8627275283179747
weingarten,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
slack,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
nikkei,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
policyhold,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
domecq,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
kuchma,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
pfizer,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
ntpc,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
payoff,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
agnelli,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
bakri,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
letitia,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
benin,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
briberi,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
xiluodu,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
sedan,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
lilli,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
fourmonth,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
setback,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
ifo,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
truck,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
hyundai,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
easymobil,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
vicechairman,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
werner,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
aerospac,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
mallya,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
delhi,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
burren,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
sear,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
roubl,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
nike,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
banqu,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
mac,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
scrushi,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
deflat,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
sibneft,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
backtax,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
agroflora,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
ipcl,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
brokerag,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
tampa,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
bondhold,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
ambev,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
conceal,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
eef,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
fischer,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
ipo,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
unec,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
diversifi,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
electrolux,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
bureau,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
fbi,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
billiondollar,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
cherkaski,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
steadili,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
herv,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
toshitsun,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
thirdbiggest,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
slave,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
forgeard,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
ncci,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
pessimist,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
shanda,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
statecontrol,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
nippon,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
pill,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
elan,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
biogen,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
tysabri,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
tanzi,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
insolv,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
paneuropean,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
comair,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
honda,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
amf,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
ericsson,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
saakashvili,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
diemont,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
bosch,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
postchristma,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
cnpc,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
crossrail,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
multiplex,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
exel,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
pbgc,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
maruti,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
sativex,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
exxon,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
contrack,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
tellier,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
hariri,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
solider,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
eurodisney,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
tsutsumi,0,0,5,1,0.47712125471966244,0.0,0.0,2.385606273598312
gasolin,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
thirdlargest,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
eliot,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
onward,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
pricewaterhousecoop,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
pwc,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
tankan,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
trough,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
snack,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
cream,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
leonid,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
tymoshenko,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
inhibitor,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
murdoch,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
machineri,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
antiracket,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
rj,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
nicotin,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
afp,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
sar,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
viru,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
lebedev,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
oligarch,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
kerek,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
delawar,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
riyadh,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
teeter,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
heizo,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
pickup,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
brake,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
chevrolet,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
drugmak,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
eli,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
cartel,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
hover,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
zurich,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
ag,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
mitch,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
racket,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
inventori,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
midsiz,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
tmobil,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
stoy,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
hayward,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
dein,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
feasibl,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
debit,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
cardnotpres,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
vendor,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
sixcylind,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
lager,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
acc,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
secondbiggest,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
learmount,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
smallest,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
lockhe,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
asbesto,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
spectacular,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
shiga,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
auster,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
quiksilv,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
lill,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
stifl,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
herbert,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
helmut,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
exyuko,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
porto,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
alegr,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
congression,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
ofheo,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
healthsouth,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
nestor,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
hugo,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
balloon,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
luiz,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
inacio,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
nickel,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
vestey,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
sputter,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
tier,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
jeev,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
oilfield,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
dresdner,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
kleinwort,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
wasserstein,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
chilean,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
embezzl,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
gaug,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
mediums,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
geneva,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
benz,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
greenback,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
shahe,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
stockmarket,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
schwepp,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
sach,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
paulsmeier,0,0,4,1,0.47712125471966244,0.0,0.0,1.9084850188786497
